locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
97,IJmuiden-Kanaaldijk,so2,0.7,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,so2,0.2,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,so2,0.7,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,so2,1.6,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
98,Amsterdam-Westerpark,so2,0.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.39397200025616, 'longitude': 4.870156999790721}",NL,,False,,Governmental Organization,reference grade
98,Amsterdam-Westerpark,so2,0.1,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.39397200025616, 'longitude': 4.870156999790721}",NL,,False,,Governmental Organization,reference grade
98,Amsterdam-Westerpark,so2,0.2,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.39397200025616, 'longitude': 4.870156999790721}",NL,,False,,Governmental Organization,reference grade
100,Badhoevedorp-Sloterweg,co,306.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.3340030002512, 'longitude': 4.7740060003231}",NL,,False,,Governmental Organization,reference grade
100,Badhoevedorp-Sloterweg,co,304.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.3340030002512, 'longitude': 4.7740060003231}",NL,,False,,Governmental Organization,reference grade
100,Badhoevedorp-Sloterweg,co,289.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.3340030002512, 'longitude': 4.7740060003231}",NL,,False,,Governmental Organization,reference grade
100,Badhoevedorp-Sloterweg,co,281.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.3340030002512, 'longitude': 4.7740060003231}",NL,,False,,Governmental Organization,reference grade
101,Amsterdam-Hoogtij,so2,0.6,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.42801700027339, 'longitude': 4.7734780002434976}",NL,,False,,Governmental Organization,reference grade
101,Amsterdam-Hoogtij,so2,1.1,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.42801700027339, 'longitude': 4.7734780002434976}",NL,,False,,Governmental Organization,reference grade
101,Amsterdam-Hoogtij,so2,0.8,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.42801700027339, 'longitude': 4.7734780002434976}",NL,,False,,Governmental Organization,reference grade
101,Amsterdam-Hoogtij,so2,0.7,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.42801700027339, 'longitude': 4.7734780002434976}",NL,,False,,Governmental Organization,reference grade
80,Amsterdam-Van Diemenstraat,co,294.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.389983000188224, 'longitude': 4.88781099987638}",NL,,False,,Governmental Organization,reference grade
80,Amsterdam-Van Diemenstraat,co,281.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.389983000188224, 'longitude': 4.88781099987638}",NL,,False,,Governmental Organization,reference grade
80,Amsterdam-Van Diemenstraat,co,306.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.389983000188224, 'longitude': 4.88781099987638}",NL,,False,,Governmental Organization,reference grade
80,Amsterdam-Van Diemenstraat,co,325.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.389983000188224, 'longitude': 4.88781099987638}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,co,234.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,co,219.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,co,218.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
97,IJmuiden-Kanaaldijk,co,231.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.46303900009865, 'longitude': 4.60184200043928}",NL,,False,,Governmental Organization,reference grade
102,Amsterdam-Einsteinweg,co,276.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.381331000231505, 'longitude': 4.845232999687698}",NL,,False,,Governmental Organization,reference grade
102,Amsterdam-Einsteinweg,co,278.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.381331000231505, 'longitude': 4.845232999687698}",NL,,False,,Governmental Organization,reference grade
102,Amsterdam-Einsteinweg,co,295.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.381331000231505, 'longitude': 4.845232999687698}",NL,,False,,Governmental Organization,reference grade
102,Amsterdam-Einsteinweg,co,312.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.381331000231505, 'longitude': 4.845232999687698}",NL,,False,,Governmental Organization,reference grade
96,Wijk aan Zee-Burgemeester Rothestraat,co,136.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T05:00:00+01:00'}",µg/m³,"{'latitude': 52.4939920000485, 'longitude': 4.601986000379324}",NL,,False,,Governmental Organization,reference grade
96,Wijk aan Zee-Burgemeester Rothestraat,co,132.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T04:00:00+01:00'}",µg/m³,"{'latitude': 52.4939920000485, 'longitude': 4.601986000379324}",NL,,False,,Governmental Organization,reference grade
96,Wijk aan Zee-Burgemeester Rothestraat,co,126.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T03:00:00+01:00'}",µg/m³,"{'latitude': 52.4939920000485, 'longitude': 4.601986000379324}",NL,,False,,Governmental Organization,reference grade
96,Wijk aan Zee-Burgemeester Rothestraat,co,152.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T02:00:00+01:00'}",µg/m³,"{'latitude': 52.4939920000485, 'longitude': 4.601986000379324}",NL,,False,,Governmental Organization,reference grade
146,Southwark - A2 Old Kent Road FIDAS,pm10,7.8,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T04:00:00+00:00'}",µg/m³,"{'latitude': 51.4804994936467, 'longitude': -0.0595528932573422}",GB,,False,,Governmental Organization,reference grade
146,Southwark - A2 Old Kent Road FIDAS,pm10,7.6,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T03:00:00+00:00'}",µg/m³,"{'latitude': 51.4804994936467, 'longitude': -0.0595528932573422}",GB,,False,,Governmental Organization,reference grade
146,Southwark - A2 Old Kent Road FIDAS,pm10,7.5,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T02:00:00+00:00'}",µg/m³,"{'latitude': 51.4804994936467, 'longitude': -0.0595528932573422}",GB,,False,,Governmental Organization,reference grade
146,Southwark - A2 Old Kent Road FIDAS,pm10,7.8,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.4804994936467, 'longitude': -0.0595528932573422}",GB,,False,,Governmental Organization,reference grade
148,London Bloomsbury - UKA00211,o3,18.16087,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52228999923011, 'longitude': -0.12588900021133392}",GB,,False,,Governmental Organization,reference grade
149,Ealing - Horn Lane,pm10,8.3,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T04:00:00+00:00'}",µg/m³,"{'latitude': 51.518948, 'longitude': -0.265617}",GB,,False,,Governmental Organization,reference grade
149,Ealing - Horn Lane,pm10,10.3,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T03:00:00+00:00'}",µg/m³,"{'latitude': 51.518948, 'longitude': -0.265617}",GB,,False,,Governmental Organization,reference grade
149,Ealing - Horn Lane,pm10,11.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T02:00:00+00:00'}",µg/m³,"{'latitude': 51.518948, 'longitude': -0.265617}",GB,,False,,Governmental Organization,reference grade
149,Ealing - Horn Lane,pm10,11.8,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.518948, 'longitude': -0.265617}",GB,,False,,Governmental Organization,reference grade
150,London Haringey Priory Park South - UKA00568,no2,20.08125,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.58412799971813, 'longitude': -0.1252540000016108}",GB,,False,,Governmental Organization,reference grade
151,Tower Hamlets Roadside - UKA00257,no2,40.1625,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52252999942243, 'longitude': -0.042154999691065356}",GB,,False,,Governmental Organization,reference grade
148,London Bloomsbury - UKA00211,no2,40.73625,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52228999923011, 'longitude': -0.12588900021133392}",GB,,False,,Governmental Organization,reference grade
153,London Hillingdon - UKA00266,no2,28.11375,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.49632999971629, 'longitude': -0.4608609995824734}",GB,,False,,Governmental Organization,reference grade
153,London Hillingdon - UKA00266,o3,28.93765,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.49632999971629, 'longitude': -0.4608609995824734}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,no2,22.9,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T04:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,no2,28.7,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T03:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,no2,35.6,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T02:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,no2,60.24375,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
155,London N. Kensington - UKA00253,no2,35.5725,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52104999941992, 'longitude': -0.21349199974454106}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,o3,25.8,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T04:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,o3,20.5,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T03:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,o3,18.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T02:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
154,Westminster - Marylebone Road,o3,6.18667,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52254, 'longitude': -0.15459}",GB,,False,,Governmental Organization,reference grade
155,London N. Kensington - UKA00253,o3,28.53851,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.52104999941992, 'longitude': -0.21349199974454106}",GB,,False,,Governmental Organization,reference grade
146,Southwark - A2 Old Kent Road FIDAS,no2,38.25,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.4804994936467, 'longitude': -0.0595528932573422}",GB,,False,,Governmental Organization,reference grade
157,Bexley - Slade Green Fidas,pm25,4.7,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-21T04:00:00+00:00'}",µg/m³,"{'latitude': 51.4659832746662, 'longitude': 0.184877126994369}",GB,,False,,Governmental Organization,reference grade
157,Bexley - Slade Green Fidas,pm25,5.1,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-21T03:00:00+00:00'}",µg/m³,"{'latitude': 51.4659832746662, 'longitude': 0.184877126994369}",GB,,False,,Governmental Organization,reference grade
157,Bexley - Slade Green Fidas,pm25,5.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-21T02:00:00+00:00'}",µg/m³,"{'latitude': 51.4659832746662, 'longitude': 0.184877126994369}",GB,,False,,Governmental Organization,reference grade
157,Bexley - Slade Green Fidas,pm25,4.9,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.4659832746662, 'longitude': 0.184877126994369}",GB,,False,,Governmental Organization,reference grade
152,Camden Kerbside - UKA00259,no2,49.3425,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.54420999974351, 'longitude': -0.17526899971392015}",GB,,False,,Governmental Organization,reference grade
159,London Westminster - UKA00435,no2,45.5175,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.4946699996591, 'longitude': -0.13193099964204494}",GB,,False,,Governmental Organization,reference grade
150,London Haringey Priory Park South - UKA00568,o3,33.12862,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-21T01:00:00+00:00'}",µg/m³,"{'latitude': 51.58412799971813, 'longitude': -0.1252540000016108}",GB,,False,,Governmental Organization,reference grade
186,Houston Aldine C8,o3,0.031,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 29.9011, 'longitude': -95.3261}",US,,False,,Governmental Organization,reference grade
186,Houston Aldine C8,o3,0.029,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 29.9011, 'longitude': -95.3261}",US,,False,,Governmental Organization,reference grade
186,Houston Aldine C8,o3,0.013,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 29.9011, 'longitude': -95.3261}",US,,False,,Governmental Organization,reference grade
186,Houston Aldine C8,o3,0.016,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 29.9011, 'longitude': -95.3261}",US,,False,,Governmental Organization,reference grade
187,Houston Bayland Park,o3,0.025,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 29.6958, 'longitude': -95.4992}",US,,False,,Governmental Organization,reference grade
187,Houston Bayland Park,o3,0.02,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 29.6958, 'longitude': -95.4992}",US,,False,,Governmental Organization,reference grade
187,Houston Bayland Park,o3,0.013,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 29.6958, 'longitude': -95.4992}",US,,False,,Governmental Organization,reference grade
187,Houston Bayland Park,o3,0.013,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 29.6958, 'longitude': -95.4992}",US,,False,,Governmental Organization,reference grade
188,Houston Croquet C409,o3,0.02,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 29.6239, 'longitude': -95.4742}",US,,False,,Governmental Organization,reference grade
188,Houston Croquet C409,o3,0.018,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 29.6239, 'longitude': -95.4742}",US,,False,,Governmental Organization,reference grade
188,Houston Croquet C409,o3,0.008,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 29.6239, 'longitude': -95.4742}",US,,False,,Governmental Organization,reference grade
188,Houston Croquet C409,o3,0.011,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 29.6239, 'longitude': -95.4742}",US,,False,,Governmental Organization,reference grade
192,Lang C408,o3,0.017,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 29.8342, 'longitude': -95.4892}",US,,False,,Governmental Organization,reference grade
192,Lang C408,o3,0.009,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 29.8342, 'longitude': -95.4892}",US,,False,,Governmental Organization,reference grade
192,Lang C408,o3,0.003,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 29.8342, 'longitude': -95.4892}",US,,False,,Governmental Organization,reference grade
192,Lang C408,o3,0.002,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 29.8342, 'longitude': -95.4892}",US,,False,,Governmental Organization,reference grade
193,Houston Monroe C406,o3,0.017,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 29.6256, 'longitude': -95.2672}",US,,False,,Governmental Organization,reference grade
193,Houston Monroe C406,o3,0.019,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 29.6256, 'longitude': -95.2672}",US,,False,,Governmental Organization,reference grade
193,Houston Monroe C406,o3,0.019,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 29.6256, 'longitude': -95.2672}",US,,False,,Governmental Organization,reference grade
